Num_Count_Private,Alpha_Count_Private,Num_Count_Public,Alpha_Count_Public,Private_Key_length,Public_Key_length,Class_label
34,32,75,55,66,130,Ethereum
40,26,64,66,66,130,Ethereum
39,27,81,49,66,130,Ethereum
38,28,78,52,66,130,Ethereum
39,27,88,42,66,130,Ethereum
40,26,86,44,66,130,Ethereum
42,24,70,60,66,130,Ethereum
42,24,81,49,66,130,Ethereum
38,28,82,48,66,130,Ethereum
44,22,83,47,66,130,Ethereum
44,22,87,43,66,130,Ethereum
37,29,79,51,66,130,Ethereum
44,22,83,47,66,130,Ethereum
36,30,85,45,66,130,Ethereum
39,27,87,43,66,130,Ethereum
35,31,85,45,66,130,Ethereum
44,22,81,49,66,130,Ethereum
38,28,72,58,66,130,Ethereum
37,29,70,60,66,130,Ethereum
39,27,84,46,66,130,Ethereum
41,25,64,66,66,130,Ethereum
33,33,84,46,66,130,Ethereum
43,23,90,40,66,130,Ethereum
47,19,87,43,66,130,Ethereum
39,27,82,48,66,130,Ethereum
44,22,79,51,66,130,Ethereum
41,25,80,50,66,130,Ethereum
42,24,90,40,66,130,Ethereum
43,23,82,48,66,130,Ethereum
42,24,74,56,66,130,Ethereum
42,24,85,45,66,130,Ethereum
39,27,79,51,66,130,Ethereum
47,19,78,52,66,130,Ethereum
41,25,85,45,66,130,Ethereum
48,18,73,57,66,130,Ethereum
46,20,67,63,66,130,Ethereum
46,20,75,55,66,130,Ethereum
38,28,83,47,66,130,Ethereum
43,23,79,51,66,130,Ethereum
39,27,75,55,66,130,Ethereum
43,23,82,48,66,130,Ethereum
39,27,82,48,66,130,Ethereum
37,29,76,54,66,130,Ethereum
41,25,81,49,66,130,Ethereum
38,28,70,60,66,130,Ethereum
40,26,90,40,66,130,Ethereum
34,32,78,52,66,130,Ethereum
44,22,84,46,66,130,Ethereum
41,25,78,52,66,130,Ethereum
41,25,86,44,66,130,Ethereum
40,26,75,55,66,130,Ethereum
38,28,87,43,66,130,Ethereum
35,31,76,54,66,130,Ethereum
41,25,71,59,66,130,Ethereum
42,24,87,43,66,130,Ethereum
43,23,75,55,66,130,Ethereum
38,28,75,55,66,130,Ethereum
37,29,83,47,66,130,Ethereum
45,21,82,48,66,130,Ethereum
37,29,74,56,66,130,Ethereum
41,25,80,50,66,130,Ethereum
36,30,76,54,66,130,Ethereum
44,22,85,45,66,130,Ethereum
44,22,82,48,66,130,Ethereum
38,28,70,60,66,130,Ethereum
38,28,79,51,66,130,Ethereum
42,24,91,39,66,130,Ethereum
43,23,75,55,66,130,Ethereum
43,23,68,62,66,130,Ethereum
38,28,81,49,66,130,Ethereum
39,27,78,52,66,130,Ethereum
46,20,90,40,66,130,Ethereum
41,25,74,56,66,130,Ethereum
42,24,77,53,66,130,Ethereum
40,26,70,60,66,130,Ethereum
48,18,83,47,66,130,Ethereum
41,25,90,40,66,130,Ethereum
38,28,81,49,66,130,Ethereum
33,33,81,49,66,130,Ethereum
46,20,77,53,66,130,Ethereum
45,21,77,53,66,130,Ethereum
44,22,79,51,66,130,Ethereum
40,26,82,48,66,130,Ethereum
39,27,73,57,66,130,Ethereum
41,25,74,56,66,130,Ethereum
45,21,89,41,66,130,Ethereum
38,28,73,57,66,130,Ethereum
38,28,91,39,66,130,Ethereum
43,23,66,64,66,130,Ethereum
37,29,72,58,66,130,Ethereum
39,27,91,39,66,130,Ethereum
34,32,77,53,66,130,Ethereum
42,24,84,46,66,130,Ethereum
49,17,85,45,66,130,Ethereum
43,23,83,47,66,130,Ethereum
43,23,89,41,66,130,Ethereum
37,29,83,47,66,130,Ethereum
39,27,81,49,66,130,Ethereum
38,28,88,42,66,130,Ethereum
38,28,78,52,66,130,Ethereum
45,21,79,51,66,130,Ethereum
46,20,81,49,66,130,Ethereum
42,24,90,40,66,130,Ethereum
35,31,81,49,66,130,Ethereum
45,21,82,48,66,130,Ethereum
40,26,73,57,66,130,Ethereum
43,23,77,53,66,130,Ethereum
46,20,70,60,66,130,Ethereum
44,22,86,44,66,130,Ethereum
46,20,75,55,66,130,Ethereum
38,28,82,48,66,130,Ethereum
42,24,84,46,66,130,Ethereum
42,24,92,38,66,130,Ethereum
43,23,80,50,66,130,Ethereum
39,27,79,51,66,130,Ethereum
49,17,83,47,66,130,Ethereum
44,22,85,45,66,130,Ethereum
39,27,78,52,66,130,Ethereum
47,19,86,44,66,130,Ethereum
36,30,79,51,66,130,Ethereum
38,28,69,61,66,130,Ethereum
45,21,80,50,66,130,Ethereum
40,26,86,44,66,130,Ethereum
44,22,79,51,66,130,Ethereum
38,28,81,49,66,130,Ethereum
47,19,86,44,66,130,Ethereum
40,26,82,48,66,130,Ethereum
38,28,88,42,66,130,Ethereum
33,33,79,51,66,130,Ethereum
45,21,81,49,66,130,Ethereum
37,29,75,55,66,130,Ethereum
46,20,82,48,66,130,Ethereum
36,30,67,63,66,130,Ethereum
41,25,88,42,66,130,Ethereum
42,24,75,55,66,130,Ethereum
48,18,82,48,66,130,Ethereum
46,20,79,51,66,130,Ethereum
47,19,90,40,66,130,Ethereum
44,22,79,51,66,130,Ethereum
36,30,78,52,66,130,Ethereum
33,33,95,35,66,130,Ethereum
38,28,78,52,66,130,Ethereum
39,27,84,46,66,130,Ethereum
38,28,90,40,66,130,Ethereum
36,30,81,49,66,130,Ethereum
40,26,83,47,66,130,Ethereum
42,24,84,46,66,130,Ethereum
44,22,77,53,66,130,Ethereum
42,24,78,52,66,130,Ethereum
47,19,76,54,66,130,Ethereum
45,21,85,45,66,130,Ethereum
37,29,74,56,66,130,Ethereum
48,18,78,52,66,130,Ethereum
41,25,91,39,66,130,Ethereum
36,30,75,55,66,130,Ethereum
45,21,81,49,66,130,Ethereum
41,25,83,47,66,130,Ethereum
38,28,76,54,66,130,Ethereum
43,23,86,44,66,130,Ethereum
35,31,91,39,66,130,Ethereum
37,29,75,55,66,130,Ethereum
36,30,78,52,66,130,Ethereum
39,27,76,54,66,130,Ethereum
34,32,85,45,66,130,Ethereum
38,28,82,48,66,130,Ethereum
44,22,80,50,66,130,Ethereum
38,28,72,58,66,130,Ethereum
35,31,85,45,66,130,Ethereum
40,26,80,50,66,130,Ethereum
35,31,73,57,66,130,Ethereum
45,21,77,53,66,130,Ethereum
35,31,85,45,66,130,Ethereum
41,25,77,53,66,130,Ethereum
44,22,85,45,66,130,Ethereum
46,20,86,44,66,130,Ethereum
35,31,82,48,66,130,Ethereum
44,22,85,45,66,130,Ethereum
43,23,85,45,66,130,Ethereum
39,27,78,52,66,130,Ethereum
45,21,86,44,66,130,Ethereum
38,28,89,41,66,130,Ethereum
36,30,66,64,66,130,Ethereum
46,20,81,49,66,130,Ethereum
42,24,83,47,66,130,Ethereum
41,25,88,42,66,130,Ethereum
46,20,92,38,66,130,Ethereum
41,25,77,53,66,130,Ethereum
39,27,86,44,66,130,Ethereum
46,20,86,44,66,130,Ethereum
41,25,69,61,66,130,Ethereum
37,29,86,44,66,130,Ethereum
40,26,66,64,66,130,Ethereum
42,24,82,48,66,130,Ethereum
42,24,79,51,66,130,Ethereum
43,23,84,46,66,130,Ethereum
46,20,77,53,66,130,Ethereum
44,22,85,45,66,130,Ethereum
30,36,84,46,66,130,Ethereum
44,22,93,37,66,130,Ethereum
42,24,72,58,66,130,Ethereum
37,29,62,68,66,130,Ethereum
38,28,86,44,66,130,Ethereum
49,17,81,49,66,130,Ethereum
38,28,81,49,66,130,Ethereum
47,19,79,51,66,130,Ethereum
41,25,89,41,66,130,Ethereum
38,28,80,50,66,130,Ethereum
43,23,86,44,66,130,Ethereum
40,26,94,36,66,130,Ethereum
37,29,88,42,66,130,Ethereum
35,31,79,51,66,130,Ethereum
40,26,86,44,66,130,Ethereum
42,24,80,50,66,130,Ethereum
39,27,87,43,66,130,Ethereum
40,26,78,52,66,130,Ethereum
37,29,75,55,66,130,Ethereum
39,27,80,50,66,130,Ethereum
38,28,76,54,66,130,Ethereum
42,24,89,41,66,130,Ethereum
47,19,77,53,66,130,Ethereum
38,28,76,54,66,130,Ethereum
36,30,87,43,66,130,Ethereum
40,26,78,52,66,130,Ethereum
37,29,77,53,66,130,Ethereum
42,24,74,56,66,130,Ethereum
37,29,81,49,66,130,Ethereum
41,25,80,50,66,130,Ethereum
36,30,79,51,66,130,Ethereum
35,31,81,49,66,130,Ethereum
44,22,82,48,66,130,Ethereum
40,26,83,47,66,130,Ethereum
43,23,76,54,66,130,Ethereum
43,23,77,53,66,130,Ethereum
40,26,71,59,66,130,Ethereum
40,26,86,44,66,130,Ethereum
47,19,79,51,66,130,Ethereum
40,26,77,53,66,130,Ethereum
40,26,83,47,66,130,Ethereum
46,20,91,39,66,130,Ethereum
37,29,90,40,66,130,Ethereum
45,21,85,45,66,130,Ethereum
45,21,86,44,66,130,Ethereum
37,29,70,60,66,130,Ethereum
35,31,81,49,66,130,Ethereum
44,22,79,51,66,130,Ethereum
43,23,85,45,66,130,Ethereum
46,20,84,46,66,130,Ethereum
45,21,74,56,66,130,Ethereum
46,20,89,41,66,130,Ethereum
45,21,86,44,66,130,Ethereum
45,21,77,53,66,130,Ethereum
31,35,75,55,66,130,Ethereum
42,24,69,61,66,130,Ethereum
41,25,76,54,66,130,Ethereum
36,30,83,47,66,130,Ethereum
37,29,84,46,66,130,Ethereum
38,28,75,55,66,130,Ethereum
47,19,87,43,66,130,Ethereum
36,30,85,45,66,130,Ethereum
46,20,73,57,66,130,Ethereum
45,21,87,43,66,130,Ethereum
49,17,78,52,66,130,Ethereum
44,22,85,45,66,130,Ethereum
35,31,79,51,66,130,Ethereum
42,24,73,57,66,130,Ethereum
41,25,88,42,66,130,Ethereum
47,19,84,46,66,130,Ethereum
43,23,76,54,66,130,Ethereum
35,31,84,46,66,130,Ethereum
45,21,79,51,66,130,Ethereum
37,29,88,42,66,130,Ethereum
44,22,70,60,66,130,Ethereum
41,25,64,66,66,130,Ethereum
41,25,84,46,66,130,Ethereum
39,27,83,47,66,130,Ethereum
47,19,86,44,66,130,Ethereum
42,24,84,46,66,130,Ethereum
42,24,88,42,66,130,Ethereum
36,30,77,53,66,130,Ethereum
44,22,93,37,66,130,Ethereum
38,28,85,45,66,130,Ethereum
38,28,83,47,66,130,Ethereum
38,28,80,50,66,130,Ethereum
45,21,72,58,66,130,Ethereum
32,34,92,38,66,130,Ethereum
45,21,77,53,66,130,Ethereum
34,32,76,54,66,130,Ethereum
42,24,78,52,66,130,Ethereum
51,15,81,49,66,130,Ethereum
41,25,77,53,66,130,Ethereum
45,21,83,47,66,130,Ethereum
49,17,77,53,66,130,Ethereum
45,21,76,54,66,130,Ethereum
39,27,83,47,66,130,Ethereum
43,23,83,47,66,130,Ethereum
36,30,86,44,66,130,Ethereum
45,21,91,39,66,130,Ethereum
46,20,81,49,66,130,Ethereum
39,27,83,47,66,130,Ethereum
42,24,74,56,66,130,Ethereum
40,26,91,39,66,130,Ethereum
43,23,79,51,66,130,Ethereum
42,24,84,46,66,130,Ethereum
40,26,76,54,66,130,Ethereum
42,24,79,51,66,130,Ethereum
46,20,91,39,66,130,Ethereum
41,25,78,52,66,130,Ethereum
46,20,81,49,66,130,Ethereum
40,26,73,57,66,130,Ethereum
42,24,89,41,66,130,Ethereum
39,27,73,57,66,130,Ethereum
46,20,85,45,66,130,Ethereum
40,26,73,57,66,130,Ethereum
33,33,86,44,66,130,Ethereum
44,22,81,49,66,130,Ethereum
40,26,76,54,66,130,Ethereum
38,28,77,53,66,130,Ethereum
39,27,84,46,66,130,Ethereum
39,27,89,41,66,130,Ethereum
44,22,77,53,66,130,Ethereum
37,29,81,49,66,130,Ethereum
38,28,80,50,66,130,Ethereum
36,30,86,44,66,130,Ethereum
39,27,79,51,66,130,Ethereum
42,24,86,44,66,130,Ethereum
38,28,86,44,66,130,Ethereum
42,24,79,51,66,130,Ethereum
39,27,67,63,66,130,Ethereum
45,21,84,46,66,130,Ethereum
44,22,81,49,66,130,Ethereum
39,27,82,48,66,130,Ethereum
41,25,87,43,66,130,Ethereum
32,34,88,42,66,130,Ethereum
37,29,78,52,66,130,Ethereum
39,27,85,45,66,130,Ethereum
41,25,77,53,66,130,Ethereum
39,27,89,41,66,130,Ethereum
38,28,77,53,66,130,Ethereum
42,24,88,42,66,130,Ethereum
49,17,81,49,66,130,Ethereum
42,24,80,50,66,130,Ethereum
39,27,80,50,66,130,Ethereum
44,22,74,56,66,130,Ethereum
41,25,86,44,66,130,Ethereum
43,23,80,50,66,130,Ethereum
40,26,91,39,66,130,Ethereum
44,22,88,42,66,130,Ethereum
39,27,85,45,66,130,Ethereum
44,22,80,50,66,130,Ethereum
35,31,71,59,66,130,Ethereum
47,19,68,62,66,130,Ethereum
45,21,82,48,66,130,Ethereum
44,22,81,49,66,130,Ethereum
39,27,86,44,66,130,Ethereum
39,27,76,54,66,130,Ethereum
37,29,90,40,66,130,Ethereum
39,27,88,42,66,130,Ethereum
39,27,77,53,66,130,Ethereum
44,22,89,41,66,130,Ethereum
37,29,82,48,66,130,Ethereum
37,29,84,46,66,130,Ethereum
39,27,83,47,66,130,Ethereum
38,28,85,45,66,130,Ethereum
34,32,84,46,66,130,Ethereum
47,19,78,52,66,130,Ethereum
44,22,79,51,66,130,Ethereum
42,24,79,51,66,130,Ethereum
39,27,83,47,66,130,Ethereum
35,31,72,58,66,130,Ethereum
40,26,85,45,66,130,Ethereum
44,22,77,53,66,130,Ethereum
45,21,83,47,66,130,Ethereum
42,24,72,58,66,130,Ethereum
37,29,80,50,66,130,Ethereum
38,28,78,52,66,130,Ethereum
46,20,81,49,66,130,Ethereum
44,22,80,50,66,130,Ethereum
47,19,84,46,66,130,Ethereum
39,27,67,63,66,130,Ethereum
41,25,86,44,66,130,Ethereum
49,17,88,42,66,130,Ethereum
31,35,83,47,66,130,Ethereum
33,33,77,53,66,130,Ethereum
38,28,87,43,66,130,Ethereum
42,24,73,57,66,130,Ethereum
38,28,78,52,66,130,Ethereum
40,26,89,41,66,130,Ethereum
33,33,81,49,66,130,Ethereum
40,26,80,50,66,130,Ethereum
37,29,81,49,66,130,Ethereum
41,25,88,42,66,130,Ethereum
41,25,73,57,66,130,Ethereum
36,30,69,61,66,130,Ethereum
37,29,82,48,66,130,Ethereum
42,24,92,38,66,130,Ethereum
35,31,79,51,66,130,Ethereum
41,25,82,48,66,130,Ethereum
38,28,92,38,66,130,Ethereum
43,23,88,42,66,130,Ethereum
37,29,82,48,66,130,Ethereum
45,21,82,48,66,130,Ethereum
42,24,80,50,66,130,Ethereum
38,28,81,49,66,130,Ethereum
42,24,84,46,66,130,Ethereum
31,35,85,45,66,130,Ethereum
37,29,71,59,66,130,Ethereum
31,35,67,63,66,130,Ethereum
44,22,78,52,66,130,Ethereum
40,26,73,57,66,130,Ethereum
45,21,88,42,66,130,Ethereum
37,29,90,40,66,130,Ethereum
38,28,75,55,66,130,Ethereum
41,25,80,50,66,130,Ethereum
48,18,87,43,66,130,Ethereum
35,31,79,51,66,130,Ethereum
43,23,82,48,66,130,Ethereum
46,20,78,52,66,130,Ethereum
38,28,76,54,66,130,Ethereum
43,23,79,51,66,130,Ethereum
39,27,85,45,66,130,Ethereum
42,24,72,58,66,130,Ethereum
50,16,83,47,66,130,Ethereum
41,25,92,38,66,130,Ethereum
36,30,81,49,66,130,Ethereum
49,17,90,40,66,130,Ethereum
36,30,86,44,66,130,Ethereum
44,22,88,42,66,130,Ethereum
41,25,86,44,66,130,Ethereum
41,25,86,44,66,130,Ethereum
41,25,81,49,66,130,Ethereum
40,26,74,56,66,130,Ethereum
39,27,73,57,66,130,Ethereum
40,26,84,46,66,130,Ethereum
40,26,81,49,66,130,Ethereum
41,25,88,42,66,130,Ethereum
45,21,81,49,66,130,Ethereum
46,20,78,52,66,130,Ethereum
38,28,85,45,66,130,Ethereum
37,29,72,58,66,130,Ethereum
47,19,83,47,66,130,Ethereum
42,24,73,57,66,130,Ethereum
43,23,73,57,66,130,Ethereum
42,24,78,52,66,130,Ethereum
42,24,82,48,66,130,Ethereum
38,28,75,55,66,130,Ethereum
39,27,83,47,66,130,Ethereum
39,27,84,46,66,130,Ethereum
40,26,78,52,66,130,Ethereum
42,24,77,53,66,130,Ethereum
41,25,86,44,66,130,Ethereum
40,26,82,48,66,130,Ethereum
42,24,77,53,66,130,Ethereum
39,27,80,50,66,130,Ethereum
40,26,84,46,66,130,Ethereum
45,21,77,53,66,130,Ethereum
39,27,61,69,66,130,Ethereum
44,22,83,47,66,130,Ethereum
40,26,75,55,66,130,Ethereum
43,23,90,40,66,130,Ethereum
39,27,74,56,66,130,Ethereum
45,21,85,45,66,130,Ethereum
44,22,78,52,66,130,Ethereum
42,24,81,49,66,130,Ethereum
36,30,79,51,66,130,Ethereum
42,24,76,54,66,130,Ethereum
43,23,79,51,66,130,Ethereum
37,29,83,47,66,130,Ethereum
34,32,88,42,66,130,Ethereum
45,21,82,48,66,130,Ethereum
45,21,86,44,66,130,Ethereum
41,25,86,44,66,130,Ethereum
41,25,91,39,66,130,Ethereum
49,17,72,58,66,130,Ethereum
46,20,75,55,66,130,Ethereum
35,31,84,46,66,130,Ethereum
41,25,72,58,66,130,Ethereum
46,20,80,50,66,130,Ethereum
43,23,86,44,66,130,Ethereum
44,22,86,44,66,130,Ethereum
36,30,86,44,66,130,Ethereum
43,23,81,49,66,130,Ethereum
38,28,79,51,66,130,Ethereum
42,24,80,50,66,130,Ethereum
38,28,77,53,66,130,Ethereum
43,23,75,55,66,130,Ethereum
38,28,85,45,66,130,Ethereum
41,25,76,54,66,130,Ethereum
45,21,78,52,66,130,Ethereum
42,24,88,42,66,130,Ethereum
41,25,84,46,66,130,Ethereum
45,21,93,37,66,130,Ethereum
46,20,84,46,66,130,Ethereum
42,24,76,54,66,130,Ethereum
42,24,75,55,66,130,Ethereum
46,20,86,44,66,130,Ethereum
37,29,88,42,66,130,Ethereum
42,24,73,57,66,130,Ethereum
49,17,93,37,66,130,Ethereum
40,26,83,47,66,130,Ethereum
42,24,85,45,66,130,Ethereum
42,24,73,57,66,130,Ethereum
46,20,75,55,66,130,Ethereum
38,28,73,57,66,130,Ethereum
44,22,87,43,66,130,Ethereum
42,24,77,53,66,130,Ethereum
40,26,84,46,66,130,Ethereum
38,28,73,57,66,130,Ethereum
44,22,81,49,66,130,Ethereum
44,22,92,38,66,130,Ethereum
49,17,84,46,66,130,Ethereum
43,23,68,62,66,130,Ethereum
46,20,78,52,66,130,Ethereum
44,22,78,52,66,130,Ethereum
45,21,87,43,66,130,Ethereum
33,33,86,44,66,130,Ethereum
34,32,78,52,66,130,Ethereum
43,23,95,35,66,130,Ethereum
39,27,81,49,66,130,Ethereum
34,32,64,66,66,130,Ethereum
42,24,79,51,66,130,Ethereum
43,23,75,55,66,130,Ethereum
46,20,86,44,66,130,Ethereum
44,22,78,52,66,130,Ethereum
46,20,75,55,66,130,Ethereum
39,27,85,45,66,130,Ethereum
45,21,83,47,66,130,Ethereum
41,25,83,47,66,130,Ethereum
42,24,77,53,66,130,Ethereum
48,18,73,57,66,130,Ethereum
44,22,86,44,66,130,Ethereum
36,30,86,44,66,130,Ethereum
43,23,81,49,66,130,Ethereum
36,30,74,56,66,130,Ethereum
38,28,87,43,66,130,Ethereum
46,20,85,45,66,130,Ethereum
47,19,85,45,66,130,Ethereum
44,22,76,54,66,130,Ethereum
36,30,79,51,66,130,Ethereum
43,23,87,43,66,130,Ethereum
43,23,98,32,66,130,Ethereum
43,23,83,47,66,130,Ethereum
32,34,86,44,66,130,Ethereum
42,24,83,47,66,130,Ethereum
41,25,84,46,66,130,Ethereum
43,23,86,44,66,130,Ethereum
37,29,80,50,66,130,Ethereum
44,22,80,50,66,130,Ethereum
37,29,83,47,66,130,Ethereum
45,21,88,42,66,130,Ethereum
41,25,72,58,66,130,Ethereum
40,26,81,49,66,130,Ethereum
44,22,69,61,66,130,Ethereum
37,29,67,63,66,130,Ethereum
43,23,76,54,66,130,Ethereum
35,31,81,49,66,130,Ethereum
42,24,69,61,66,130,Ethereum
41,25,92,38,66,130,Ethereum
40,26,84,46,66,130,Ethereum
42,24,82,48,66,130,Ethereum
37,29,77,53,66,130,Ethereum
37,29,91,39,66,130,Ethereum
37,29,76,54,66,130,Ethereum
44,22,79,51,66,130,Ethereum
40,26,80,50,66,130,Ethereum
44,22,76,54,66,130,Ethereum
41,25,84,46,66,130,Ethereum
39,27,87,43,66,130,Ethereum
38,28,91,39,66,130,Ethereum
40,26,86,44,66,130,Ethereum
38,28,87,43,66,130,Ethereum
40,26,82,48,66,130,Ethereum
40,26,81,49,66,130,Ethereum
46,20,84,46,66,130,Ethereum
47,19,81,49,66,130,Ethereum
35,31,81,49,66,130,Ethereum
42,24,85,45,66,130,Ethereum
46,20,77,53,66,130,Ethereum
41,25,80,50,66,130,Ethereum
50,16,83,47,66,130,Ethereum
36,30,68,62,66,130,Ethereum
39,27,89,41,66,130,Ethereum
36,30,80,50,66,130,Ethereum
44,22,75,55,66,130,Ethereum
40,26,83,47,66,130,Ethereum
33,33,86,44,66,130,Ethereum
38,28,79,51,66,130,Ethereum
42,24,85,45,66,130,Ethereum
38,28,85,45,66,130,Ethereum
40,26,76,54,66,130,Ethereum
44,22,74,56,66,130,Ethereum
44,22,72,58,66,130,Ethereum
39,27,87,43,66,130,Ethereum
42,24,78,52,66,130,Ethereum
45,21,86,44,66,130,Ethereum
40,26,84,46,66,130,Ethereum
46,20,79,51,66,130,Ethereum
38,28,81,49,66,130,Ethereum
36,30,74,56,66,130,Ethereum
34,32,74,56,66,130,Ethereum
42,24,85,45,66,130,Ethereum
41,25,83,47,66,130,Ethereum
51,15,85,45,66,130,Ethereum
39,27,82,48,66,130,Ethereum
39,27,91,39,66,130,Ethereum
37,29,91,39,66,130,Ethereum
40,26,81,49,66,130,Ethereum
45,21,80,50,66,130,Ethereum
44,22,86,44,66,130,Ethereum
39,27,90,40,66,130,Ethereum
44,22,71,59,66,130,Ethereum
42,24,74,56,66,130,Ethereum
40,26,80,50,66,130,Ethereum
37,29,82,48,66,130,Ethereum
36,30,81,49,66,130,Ethereum
45,21,75,55,66,130,Ethereum
40,26,82,48,66,130,Ethereum
43,23,76,54,66,130,Ethereum
40,26,82,48,66,130,Ethereum
43,23,82,48,66,130,Ethereum
46,20,77,53,66,130,Ethereum
42,24,76,54,66,130,Ethereum
36,30,73,57,66,130,Ethereum
34,32,76,54,66,130,Ethereum
41,25,73,57,66,130,Ethereum
45,21,83,47,66,130,Ethereum
36,30,82,48,66,130,Ethereum
45,21,81,49,66,130,Ethereum
38,28,84,46,66,130,Ethereum
44,22,79,51,66,130,Ethereum
43,23,84,46,66,130,Ethereum
41,25,78,52,66,130,Ethereum
43,23,77,53,66,130,Ethereum
40,26,84,46,66,130,Ethereum
44,22,88,42,66,130,Ethereum
36,30,76,54,66,130,Ethereum
46,20,83,47,66,130,Ethereum
39,27,81,49,66,130,Ethereum
42,24,84,46,66,130,Ethereum
39,27,79,51,66,130,Ethereum
37,29,88,42,66,130,Ethereum
43,23,84,46,66,130,Ethereum
37,29,81,49,66,130,Ethereum
41,25,85,45,66,130,Ethereum
40,26,76,54,66,130,Ethereum
48,18,80,50,66,130,Ethereum
38,28,85,45,66,130,Ethereum
41,25,82,48,66,130,Ethereum
35,31,91,39,66,130,Ethereum
45,21,81,49,66,130,Ethereum
47,19,77,53,66,130,Ethereum
43,23,93,37,66,130,Ethereum
44,22,80,50,66,130,Ethereum
44,22,74,56,66,130,Ethereum
36,30,87,43,66,130,Ethereum
49,17,81,49,66,130,Ethereum
37,29,82,48,66,130,Ethereum
36,30,80,50,66,130,Ethereum
45,21,86,44,66,130,Ethereum
36,30,83,47,66,130,Ethereum
35,31,74,56,66,130,Ethereum
42,24,74,56,66,130,Ethereum
50,16,84,46,66,130,Ethereum
38,28,85,45,66,130,Ethereum
43,23,84,46,66,130,Ethereum
42,24,83,47,66,130,Ethereum
43,23,81,49,66,130,Ethereum
47,19,79,51,66,130,Ethereum
39,27,89,41,66,130,Ethereum
42,24,83,47,66,130,Ethereum
39,27,77,53,66,130,Ethereum
35,31,84,46,66,130,Ethereum
40,26,78,52,66,130,Ethereum
35,31,84,46,66,130,Ethereum
41,25,79,51,66,130,Ethereum
42,24,80,50,66,130,Ethereum
46,20,71,59,66,130,Ethereum
43,23,79,51,66,130,Ethereum
47,19,90,40,66,130,Ethereum
42,24,72,58,66,130,Ethereum
42,24,88,42,66,130,Ethereum
42,24,80,50,66,130,Ethereum
38,28,73,57,66,130,Ethereum
44,22,83,47,66,130,Ethereum
43,23,84,46,66,130,Ethereum
45,21,71,59,66,130,Ethereum
41,25,83,47,66,130,Ethereum
49,17,75,55,66,130,Ethereum
40,26,87,43,66,130,Ethereum
41,25,75,55,66,130,Ethereum
39,27,84,46,66,130,Ethereum
36,30,74,56,66,130,Ethereum
43,23,86,44,66,130,Ethereum
36,30,87,43,66,130,Ethereum
45,21,75,55,66,130,Ethereum
43,23,86,44,66,130,Ethereum
44,22,77,53,66,130,Ethereum
38,28,89,41,66,130,Ethereum
45,21,76,54,66,130,Ethereum
43,23,82,48,66,130,Ethereum
38,28,81,49,66,130,Ethereum
44,22,76,54,66,130,Ethereum
43,23,85,45,66,130,Ethereum
41,25,92,38,66,130,Ethereum
43,23,79,51,66,130,Ethereum
47,19,88,42,66,130,Ethereum
47,19,82,48,66,130,Ethereum
39,27,81,49,66,130,Ethereum
36,30,84,46,66,130,Ethereum
34,32,80,50,66,130,Ethereum
45,21,83,47,66,130,Ethereum
44,22,84,46,66,130,Ethereum
39,27,86,44,66,130,Ethereum
39,27,81,49,66,130,Ethereum
39,27,81,49,66,130,Ethereum
42,24,93,37,66,130,Ethereum
43,23,88,42,66,130,Ethereum
43,23,69,61,66,130,Ethereum
37,29,81,49,66,130,Ethereum
40,26,88,42,66,130,Ethereum
37,29,82,48,66,130,Ethereum
45,21,88,42,66,130,Ethereum
35,31,77,53,66,130,Ethereum
43,23,83,47,66,130,Ethereum
46,20,85,45,66,130,Ethereum
45,21,82,48,66,130,Ethereum
35,31,82,48,66,130,Ethereum
43,23,89,41,66,130,Ethereum
38,28,80,50,66,130,Ethereum
47,19,86,44,66,130,Ethereum
43,23,82,48,66,130,Ethereum
45,21,78,52,66,130,Ethereum
46,20,86,44,66,130,Ethereum
40,26,78,52,66,130,Ethereum
34,32,76,54,66,130,Ethereum
35,31,68,62,66,130,Ethereum
43,23,81,49,66,130,Ethereum
48,18,85,45,66,130,Ethereum
46,20,83,47,66,130,Ethereum
47,19,84,46,66,130,Ethereum
37,29,94,36,66,130,Ethereum
34,32,88,42,66,130,Ethereum
41,25,77,53,66,130,Ethereum
37,29,81,49,66,130,Ethereum
44,22,82,48,66,130,Ethereum
45,21,84,46,66,130,Ethereum
38,28,81,49,66,130,Ethereum
34,32,86,44,66,130,Ethereum
33,33,78,52,66,130,Ethereum
37,29,72,58,66,130,Ethereum
40,26,82,48,66,130,Ethereum
40,26,81,49,66,130,Ethereum
45,21,89,41,66,130,Ethereum
46,20,88,42,66,130,Ethereum
31,35,87,43,66,130,Ethereum
36,30,70,60,66,130,Ethereum
46,20,79,51,66,130,Ethereum
41,25,81,49,66,130,Ethereum
42,24,82,48,66,130,Ethereum
40,26,81,49,66,130,Ethereum
42,24,88,42,66,130,Ethereum
33,33,89,41,66,130,Ethereum
46,20,85,45,66,130,Ethereum
44,22,69,61,66,130,Ethereum
30,36,73,57,66,130,Ethereum
43,23,94,36,66,130,Ethereum
43,23,77,53,66,130,Ethereum
33,33,80,50,66,130,Ethereum
47,19,78,52,66,130,Ethereum
43,23,77,53,66,130,Ethereum
42,24,75,55,66,130,Ethereum
36,30,75,55,66,130,Ethereum
38,28,82,48,66,130,Ethereum
31,35,77,53,66,130,Ethereum
39,27,91,39,66,130,Ethereum
